silence_windows,beacon_12,beacon_15,src2dst_max_piat_ms,wavelet_2,wavelet_11,wavelet_1,wavelet_0,window_delta_2,window_delta_6,window_delta_4,mean_packet_size_delta,main_class,second_class
1,0,0,1060,20167.984,49446.678,35682.303,14514.265,64240,0,0,341.57895,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,1,1912.184,0.0,64348.131,0.0,65535,0,65535,192.85714,valak,infostealer
0,0,0,0,20167.984,49446.678,35682.303,14514.265,64240,0,0,226.28571,hancitor,dropper
0,0,0,0,0.0,0.0,0.0,99510.0,0,0,0,141.60825,icedid,infostealer
0,0,0,0,616.61,0.0,350.725,0.0,8192,8192,8192,6.0,hancitor,dropper
1,0,0,75042,1147.951,3047.968,1795.268,2759.392,62891,64240,64240,112.2,hancitor,dropper
0,0,0,0,240.755,481.51,8522.051,0.0,0,0,0,260.72727,qakbot,Obama271
5,0,0,517,24120.54,261349.146,143592.174,0.0,64240,64240,64240,974.82474,emotet,dropper
2,0,0,353,58623.177,73161.32,85116.838,31928.622,64240,0,64240,366.0,emotet,dropper
3,0,0,407,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
2,0,0,136,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
2,-54,-22044,65075,10505.831,352.259,14600.776,193.083,65535,0,65535,135.0,valak,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
3,0,0,73265,948.494,3276.055,1529.374,2823.066,65535,0,0,117.0,hancitor,dropper
4,0,0,95,58623.177,73161.32,85116.838,31928.622,64240,0,64240,226.42857,emotet,dropper
1,0,0,746,7427.034,0.0,847720.621,0.0,0,0,0,198.0,zloader,dropper
1,0,0,30972,59870.917,8870.303,138576.392,53437.014,0,0,0,327.33333,valak,infostealer
3,0,0,236,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
3,0,0,163,24196.75,0.0,134561.006,0.0,64240,0,64240,226.42857,emotet,dropper
2,0,0,215,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,111.5,hancitor,dropper
0,0,0,6006,103.923,0.0,2679.935,0.0,63767,8192,0,2.0,emotet,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
1,0,0,74984,1147.951,3047.968,1795.268,2759.392,62891,64240,64240,112.2,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
6,0,0,291,0.0,0.0,0.0,106904.0,0,0,0,404.43299,icedid,infostealer
1,0,0,1436,93.531,2999.912,350.725,0.0,65535,65535,0,222.25,valak,infostealer
7,0,0,1215,0.0,0.0,127898.646,0.0,0,0,0,675.85567,valak,infostealer
0,-2320,-2184,0,145989.565,12123.202,44028.884,57510.142,65535,0,65535,642.51546,qakbot,
0,0,0,0,72799.827,0.0,276560.776,0.0,0,0,0,920.16495,hancitor,dropper
1,0,0,799,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,324.6,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
1,0,0,74928,1147.951,3047.968,1795.268,2759.392,62891,64240,64240,112.2,hancitor,dropper
2,0,0,74998,827.428,3253.616,1343.543,2732.592,63347,0,0,253.4,hancitor,dropper
0,0,0,0,20167.984,49446.678,35682.303,14514.265,64240,0,0,362.33333,hancitor,dropper
1,0,0,56407,827.525,3386.22,1111.584,469.034,65535,0,0,124.6,hancitor,dropper
2,0,0,356,58623.177,73161.32,85116.838,31928.622,64240,0,64240,742.83333,emotet,dropper
1,0,0,922,20167.984,49446.678,35682.303,14514.265,64240,0,0,353.44444,hancitor,dropper
3,0,0,267,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,226.42857,hancitor,dropper
0,54,0,0,5740.016,374.123,152.735,1578.0,255,259,8192,165.63636,hancitor,dropper
1,0,0,897,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,353.55556,hancitor,dropper
5,0,0,482,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,885.25773,emotet,dropper
0,0,0,0,168192.526,0.0,152289.587,0.0,0,0,0,371.0,qakbot,Obama271
0,-121,-121,0,249.987,1254.965,501.047,364.091,64214,64188,64201,60.37113,qakbot,
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,100.2,hancitor,dropper
2,0,0,123,838.313,0.0,684.479,0.0,63190,62843,63012,145.66667,qakbot,Obama271
2,0,0,350,58623.177,73161.32,85116.838,31928.622,64240,0,64240,367.77778,emotet,dropper
2,0,0,106,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,-111,-111,0,632.989,1211.806,995.769,334.289,64049,64043,64046,241.80952,icedid,infostealer
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
1,-120,596,75002,688.126,3020.57,1192.307,2799.17,63515,64240,64240,110.0,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,118139.721,10028.574,132654.646,0.0,64240,64240,64240,183.4,hancitor,dropper
1,0,0,281,1503.42,0.0,1177621.29,0.0,0,0,0,144.0,zloader,dropper
3,0,0,434,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,447.0,emotet,dropper
1,0,0,62,201446.169,0.0,888971.817,0.0,0,0,0,755.83505,zloader,dropper
5,0,0,59970,7049.447,0.0,132545.752,0.0,64240,64240,64240,242.5,icedid,infostealer
0,0,0,0,172888.115,0.0,160931.847,0.0,0,0,0,106.5,hancitor,dropper
1,0,0,108977,2924.971,8062.317,3784.431,1174.01,0,0,0,239.0,qakbot,
0,0,0,0,114.315,0.0,373.352,0.0,0,0,0,2.4,qakbot,Obama271
2,-108,588,75004,3473.245,3231.178,2685.501,1967.522,63011,64240,64240,113.8,hancitor,dropper
0,-754,-646,0,608.227,10432.563,1968.046,1877.036,65535,65535,65535,163.2,valak,infostealer
3,0,0,318,2540.919,0.0,870868.469,0.0,0,0,0,674.57732,zloader,dropper
0,0,0,0,118139.721,10028.574,132654.646,0.0,64240,64240,64240,182.8,hancitor,dropper
5,0,0,64974,58913.527,8937.62,89735.313,90927.512,0,0,0,274.85714,valak,infostealer
3,-754,-646,92535,608.227,10432.563,1968.046,1877.036,65535,65535,65535,188.8,valak,infostealer
1,0,0,250,59870.917,8870.303,138576.392,53437.014,0,0,0,236.3,valak,infostealer
2,0,0,397,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
4,0,0,95,58623.177,73161.32,85116.838,31928.622,64240,0,64240,226.42857,emotet,dropper
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
0,0,0,0,172888.115,0.0,160931.847,0.0,0,0,0,212.25,hancitor,dropper
0,0,0,0,20167.984,49446.678,35682.303,14514.265,64240,0,0,960.0,hancitor,dropper
0,0,0,0,1960.458,5797.749,4390.653,2273.574,0,0,0,194.18182,icedid,infostealer
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,362.44444,hancitor,dropper
3,0,0,432,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,437.90909,emotet,dropper
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,334.0,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
3,0,0,436,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,339.6,emotet,dropper
0,0,0,0,2090.565,1320.28,1118.174,884.324,0,0,0,174.0,qakbot,Obama271
2,0,0,472,24120.54,261349.146,143592.174,0.0,64240,64240,64240,366.0,emotet,dropper
12,0,0,59941,301.377,0.0,124764.749,0.0,0,0,0,271.91579,icedid,infostealer
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
2,0,0,408,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,176404.179,0.0,302360.274,0.0,0,0,0,134.25,hancitor,dropper
0,0,0,0,20167.984,49446.678,35682.303,14514.265,64240,0,0,333.88889,hancitor,dropper
1,0,0,821,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,362.44444,emotet,dropper
0,-120,596,73414,688.126,3020.57,1192.307,2799.17,63515,64240,64240,110.0,hancitor,dropper
2,0,0,1623,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
2,0,0,380,59472.973,14662.998,80992.884,11983.939,0,0,0,161.55556,icedid,infostealer
0,0,0,0,103.923,0.0,390267.789,23884.0,0,40960,40960,234.90909,dridex,infostealer
0,0,0,0,3122.888,0.0,2177.889,0.0,0,0,0,387.71429,valak,infostealer
2,0,0,409,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,52537.361,8718.841,81139.389,78244.726,0,0,0,241.75,valak,infostealer
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,0,0,0,827.428,3253.616,1343.543,2732.592,63347,0,0,160.4,hancitor,dropper
0,0,0,0,0.0,0.0,12430.937,0.0,0,0,0,347.27273,qakbot,Obama271
1,0,0,366,0.0,0.0,42143.564,37143.0,64240,0,64240,418.94118,icedid,infostealer
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,362.44444,hancitor,dropper
0,60,714,0,585.557,3780.759,1942.904,2177.511,65535,1022,65535,234.57143,valak,infostealer
2,0,0,110,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
2,0,0,409,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,374.123,0.0,1250.165,0.0,0,0,0,99.2,qakbot,Obama271
0,710,-17793,0,11378.027,30659.489,15634.392,627.417,65535,65535,1023,206.66667,valak,infostealer
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
3,0,0,424,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,378.5,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
3,0,0,171,24120.54,261349.146,143592.174,0.0,64240,64240,64240,226.42857,emotet,dropper
3,0,0,430,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,339.6,emotet,dropper
3,0,0,416,24120.54,261349.146,143592.174,0.0,64240,64240,64240,221.85714,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,605.4,hancitor,dropper
1,-754,-646,69972,608.227,10432.563,1968.046,1877.036,65535,65535,65535,188.8,valak,infostealer
3,0,0,436,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,357.47368,emotet,dropper
3,0,0,231,24120.54,261349.146,143592.174,0.0,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,168192.526,0.0,152289.587,0.0,0,0,0,534.88889,qakbot,Obama271
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
4,0,0,59953,65278.643,8006.893,87903.782,190.866,0,0,0,244.5,valak,infostealer
4,-111,-111,59955,626.467,1211.806,987.246,334.585,64053,64047,64050,226.125,icedid,infostealer
3,-2320,-2184,79299,145989.565,12123.202,44028.884,57510.142,65535,0,65535,307.09091,qakbot,
2,-108,588,75010,3473.245,3231.178,2685.501,1967.522,63011,64240,64240,113.8,hancitor,dropper
1,0,0,78238,187.061,374.123,2600.739,0.0,63155,64240,64240,290.2,hancitor,dropper
2,0,0,398,58623.177,73161.32,85116.838,31928.622,64240,0,64240,366.0,emotet,dropper
0,0,0,0,6924.739,187.061,134201.796,0.0,64240,64240,64240,706.53608,icedid,infostealer
3,0,0,271,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,0.0,0.0,3303.603,286.0,64240,0,64240,246.0,dridex,infostealer
0,-2320,-2184,0,145989.565,12123.202,44028.884,57510.142,65535,0,65535,207.09091,qakbot,
0,0,0,0,3122.888,0.0,2177.889,0.0,0,0,0,390.28571,valak,infostealer
0,0,0,0,172888.115,0.0,160931.847,0.0,0,0,0,500.71429,hancitor,dropper
0,0,0,0,2540.919,0.0,870868.469,0.0,0,0,0,491.53846,zloader,dropper
3,0,0,407,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,2090.565,1320.28,1118.174,884.324,0,0,0,105.0,qakbot,Obama271
0,0,0,8016,69352.093,96529.173,92753.442,6363.535,0,0,0,2.4,hancitor,dropper
0,710,-17793,0,11378.027,30659.489,15634.392,627.417,65535,65535,1023,182.0,valak,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,786.96907,hancitor,dropper
0,0,0,0,1960.458,5797.749,4390.653,2273.574,0,0,0,0.0,icedid,infostealer
2,0,0,519,23891.909,0.0,178223.436,0.0,64240,0,64240,362.66667,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
3,-111,-111,59956,626.467,1211.806,987.246,334.585,64053,64047,64050,226.125,icedid,infostealer
1,0,0,317,1503.42,0.0,1177621.29,0.0,0,0,0,256.0,zloader,dropper
0,0,0,0,710.259,3407.756,1104.566,890.473,0,0,0,216.0,valak,infostealer
0,0,0,0,172888.115,0.0,160931.847,0.0,0,0,0,178.4,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
5,0,0,518,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,794.10309,emotet,dropper
2,0,0,105981,2924.971,8062.317,3784.431,1174.01,0,0,0,250.66667,qakbot,
0,0,0,0,1960.458,5797.749,4390.653,2273.574,0,0,0,224.5,icedid,infostealer
2,0,0,414,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
3,-2320,-2184,78189,145989.565,12123.202,44028.884,57510.142,65535,0,65535,328.63636,qakbot,
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,101.6,hancitor,dropper
2,0,0,776,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,341.68421,emotet,dropper
2,0,0,402,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,2090.565,1320.28,1118.174,884.324,0,0,0,47.33333,qakbot,Obama271
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
1,0,0,32499,58913.527,8937.62,89735.313,90927.512,0,0,0,247.0,valak,infostealer
0,0,0,0,20167.984,49446.678,35682.303,14514.265,64240,0,0,226.28571,hancitor,dropper
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,226.42857,hancitor,dropper
3,0,0,266,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,374.123,0.0,10035.259,0.0,0,0,0,311.63636,qakbot,Obama271
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
3,0,0,220,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
3,0,0,59939,7300.594,748.246,126652.724,0.0,0,0,0,244.5,valak,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
1,0,0,463,2540.919,0.0,870868.469,0.0,0,0,0,336.31579,zloader,dropper
0,0,0,0,2090.565,1320.28,1118.174,884.324,0,0,0,10.66667,qakbot,Obama271
5,0,0,363,1503.42,0.0,1177621.29,0.0,0,0,0,362.8866,zloader,dropper
8,0,0,59947,76490.47,1539.223,100168.56,3010.901,64,63,63,263.71429,valak,infostealer
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,226.42857,hancitor,dropper
3,-2320,-2184,79683,145989.565,12123.202,44028.884,57510.142,65535,0,65535,331.3,qakbot,
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,374.123,0.0,2872.268,0.0,0,0,0,262.72727,dridex,infostealer
2,0,0,624,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,360.66667,emotet,dropper
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
3,54,54,29564,19051.812,8253.488,10347.454,132986.747,65535,65535,65535,279.11111,qakbot,
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,239.8,hancitor,dropper
0,0,0,0,52537.361,8718.841,81139.389,78244.726,0,0,0,241.75,valak,infostealer
2,0,0,763,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,360.66667,emotet,dropper
0,0,0,0,20167.984,49446.678,35682.303,14514.265,64240,0,0,226.28571,hancitor,dropper
3,0,0,442,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,344.09091,emotet,dropper
0,0,0,0,20167.984,49446.678,35682.303,14514.265,64240,0,0,226.28571,hancitor,dropper
0,0,0,0,129.904,0.0,106.066,0.0,0,0,0,0.0,qakbot,Obama271
0,0,0,0,76945.915,5795.641,101411.779,1766.913,0,0,0,127.0,hancitor,dropper
4,0,0,99,58623.177,73161.32,85116.838,31928.622,64240,0,64240,226.42857,emotet,dropper
1,0,0,601,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,360.66667,emotet,dropper
2,0,0,218,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
3,0,0,420,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,308.72727,emotet,dropper
2,0,0,435,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
4,0,0,96,58623.177,73161.32,85116.838,31928.622,64240,0,64240,226.42857,emotet,dropper
0,0,0,0,68493.163,1539.223,89718.088,2647.765,0,0,0,274.9,valak,infostealer
4,54,0,75004,5740.016,374.123,152.735,1578.0,255,259,8192,112.8,hancitor,dropper
3,0,0,436,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,413.82609,emotet,dropper
2,0,0,161,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
2,0,0,1530,93.531,0.0,2853.883,0.0,0,0,65535,327.14286,valak,infostealer
3,0,0,224,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
2,0,0,128,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
1,60,714,61477,585.557,3780.759,1942.904,2177.511,65535,1022,65535,138.85714,valak,infostealer
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
2,0,0,608,24120.54,261349.146,143592.174,0.0,64240,64240,64240,367.77778,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,100.2,hancitor,dropper
2,0,0,410,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
2,0,0,140,838.313,0.0,684.479,0.0,63190,62843,63012,145.66667,qakbot,Obama271
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
3,-2320,-2184,79511,145989.565,12123.202,44028.884,57510.142,65535,0,65535,306.38095,qakbot,
0,0,0,0,7179.215,8981.859,3021.798,59872.159,0,0,0,260.44444,qakbot,Obama271
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
5,0,0,188,0.0,0.0,0.0,99732.0,0,0,0,685.93814,valak,infostealer
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,360.66667,hancitor,dropper
0,0,0,0,20167.984,49446.678,35682.303,14514.265,64240,0,0,226.28571,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
1,0,0,866,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,341.68421,emotet,dropper
0,0,0,0,93.531,0.0,2853.883,0.0,0,0,65535,330.0,valak,infostealer
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
4,0,0,95,58623.177,73161.32,85116.838,31928.622,64240,0,64240,226.42857,emotet,dropper
0,0,0,0,118139.721,10028.574,132654.646,0.0,64240,64240,64240,225.75,hancitor,dropper
2,0,0,355,58623.177,73161.32,85116.838,31928.622,64240,0,64240,345.05263,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,100.2,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,360.66667,hancitor,dropper
2,0,0,2007,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
1,0,0,816,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,324.6,emotet,dropper
0,0,0,0,2090.565,1320.28,1118.174,884.324,0,0,0,137.0,qakbot,Obama271
2,54,54,79451,19051.812,8253.488,10347.454,132986.747,65535,65535,65535,267.88889,qakbot,
1,0,0,606,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,360.66667,emotet,dropper
2,0,0,161,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
2,0,0,409,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
4,0,0,173,198224.555,0.0,138375.14,0.0,0,0,0,864.77273,hancitor,dropper
0,0,0,0,2090.565,1320.28,1118.174,884.324,0,0,0,0.0,qakbot,Obama271
0,0,0,74244,1147.951,3047.968,1795.268,2759.392,62891,64240,64240,112.2,hancitor,dropper
3,0,0,336,69352.093,96529.173,92753.442,6363.535,0,0,0,100.2,hancitor,dropper
2,0,0,415,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
1,0,0,596,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,324.6,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,60,60,0,68536.456,957.617,89693.958,2823.489,516,516,516,121.46392,icedid,infostealer
5,0,0,59955,58913.527,8937.62,89735.313,90927.512,0,0,0,246.625,valak,infostealer
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
